Employee Count,Employee ID,Department,Job Role,Gender,Age,Marital Status,Education,Education Field,Business Travel,Distance From Home (kms),Job Involvement,Job Level,Job Satisfaction,Monthly Income (USD),Salary Hike (%),Stock Option Level,Over Time,No. of Companies Worked,Total Working Years,Years At Company,Years In Current Role,Years Since Last Promotion,Years With Curr Manager,Environment Satisfaction,Training Times Last Year,Work Life Balance,Relationship Satisfaction,Attrition (Yes/No)
1,204,Sales,Sales Executive,Male,35,Married,Doctor,Marketing,Travel_Rarely,1,High,3,Medium,7295,13,2,No,1,10,10,8,0,6,High,3,Better,Low,No
1,205,Sales,Sales Representative,Male,53,Married,College,Marketing,Travel_Rarely,6,High,2,High,2306,20,1,Yes,2,13,7,7,4,5,Medium,3,Bad,Very High,No
1,206,Research & Development,Laboratory Technician,Male,45,Divorced,Bachelor,Life Sciences,Travel_Rarely,9,High,2,Medium,2348,18,1,No,8,20,17,9,0,15,Medium,2,Bad,High,No
1,207,Sales,Sales Executive,Female,32,Single,Bachelor,Marketing,Travel_Frequently,8,High,3,Very High,8998,14,0,No,1,9,9,8,3,7,Medium,2,Better,Very High,No
1,208,Research & Development,Manufacturing Director,Male,29,Married,Below College,Technical Degree,Non-Travel,1,High,2,High,4319,13,1,No,1,10,10,7,0,9,Very High,1,Better,Low,No
1,211,Research & Development,Manufacturing Director,Male,51,Married,Master,Medical,Travel_Rarely,7,Medium,2,High,6132,17,0,No,2,10,1,0,0,0,Medium,2,Better,High,No
1,214,Research & Development,Research Scientist,Female,58,Married,Bachelor,Medical,Travel_Rarely,9,Medium,1,Medium,3346,20,1,Yes,4,9,1,0,0,0,Medium,3,Good,Medium,No
1,215,Sales,Sales Executive,Male,40,Married,Master,Marketing,Travel_Rarely,4,Medium,3,Very High,10855,11,1,No,7,15,12,11,2,11,High,2,Good,Low,No
1,216,Sales,Sales Representative,Female,34,Married,Master,Marketing,Travel_Frequently,2,High,1,High,2231,18,1,No,6,6,4,3,1,2,High,3,Better,Very High,No
1,217,Research & Development,Research Scientist,Male,22,Married,Below College,Medical,Travel_Rarely,19,High,1,Very High,2323,24,2,No,1,2,2,2,2,2,High,6,Better,Low,No
1,218,Research & Development,Research Scientist,Male,27,Divorced,Bachelor,Medical,Non-Travel,9,High,1,Medium,2024,18,1,No,6,6,2,2,2,2,Very High,1,Bad,Very High,No
1,221,Research & Development,Research Scientist,Male,28,Married,Bachelor,Medical,Travel_Rarely,21,High,1,Very High,2713,11,1,No,1,5,5,2,0,2,High,2,Bad,High,No
1,223,Research & Development,Healthcare Representative,Male,57,Divorced,College,Life Sciences,Travel_Rarely,24,Very High,3,Very High,9439,16,1,Yes,3,12,5,3,1,4,High,2,Bad,Medium,No
1,224,Research & Development,Research Scientist,Male,27,Divorced,Bachelor,Medical,Non-Travel,3,Medium,1,High,2566,15,1,Yes,1,1,1,1,0,1,High,2,Good,Very High,No
1,226,Research & Development,Manager,Female,50,Single,Bachelor,Life Sciences,Travel_Rarely,11,High,5,Medium,19926,15,0,No,3,21,5,4,4,4,High,5,Better,Medium,No
1,227,Research & Development,Research Scientist,Male,41,Divorced,Bachelor,Life Sciences,Travel_Rarely,14,High,1,High,2451,12,1,No,4,13,9,8,1,8,Low,2,Better,Low,No
1,228,Sales,Sales Executive,Female,30,Married,Bachelor,Life Sciences,Travel_Rarely,5,High,3,Very High,9419,12,1,No,2,12,10,9,7,4,Medium,2,Better,High,No
1,230,Sales,Sales Executive,Female,38,Single,Master,Life Sciences,Travel_Rarely,1,Medium,2,Very High,8686,22,0,No,4,12,8,3,0,7,Low,2,Best,High,No
1,231,Research & Development,Research Scientist,Male,32,Single,Doctor,Life Sciences,Travel_Rarely,6,High,1,High,3038,20,0,No,3,8,5,4,1,4,High,2,Better,Low,No
1,233,Research & Development,Research Scientist,Male,27,Married,Bachelor,Technical Degree,Travel_Rarely,17,High,1,Medium,3058,16,1,Yes,0,6,5,2,1,1,High,3,Good,Very High,No
1,235,Sales,Sales Representative,Female,19,Single,Below College,Technical Degree,Travel_Frequently,1,Low,1,Low,2325,11,0,No,0,1,0,0,0,0,High,5,Good,Low,Yes
1,238,Research & Development,Laboratory Technician,Male,36,Single,College,Medical,Travel_Frequently,3,High,1,Medium,2088,12,0,No,4,13,8,7,7,2,Very High,3,Good,High,No
1,239,Research & Development,Laboratory Technician,Male,30,Divorced,Bachelor,Medical,Non-Travel,9,High,2,Low,3072,11,2,No,1,12,12,9,6,10,High,4,Better,High,No
1,240,Sales,Sales Executive,Female,45,Divorced,College,Life Sciences,Travel_Rarely,4,High,2,Low,5006,11,1,Yes,4,9,5,4,0,3,High,3,Best,Low,No
1,241,Research & Development,Research Scientist,Female,56,Divorced,Bachelor,Life Sciences,Travel_Rarely,8,High,1,Low,4257,18,1,Yes,4,19,2,2,2,2,High,3,Better,High,No
1,242,Research & Development,Research Scientist,Male,33,Single,Bachelor,Life Sciences,Travel_Rarely,2,High,1,Very High,2500,14,0,No,0,4,3,1,0,2,High,2,Best,Low,No
1,243,Research & Development,Laboratory Technician,Male,19,Single,Bachelor,Life Sciences,Travel_Rarely,2,Medium,1,Very High,1102,11,0,No,1,1,1,0,1,0,Medium,3,Good,High,Yes
1,244,Sales,Sales Executive,Female,46,Divorced,College,Marketing,Travel_Rarely,1,High,3,Low,10453,25,3,No,1,24,24,13,15,7,Medium,2,Better,High,No
1,245,Research & Development,Laboratory Technician,Female,38,Single,College,Life Sciences,Travel_Rarely,9,High,1,Very High,2288,12,0,No,1,2,2,2,2,1,High,3,Better,High,No
1,246,Research & Development,Research Scientist,Female,31,Married,Below College,Medical,Travel_Rarely,12,High,1,Very High,3929,23,1,Yes,8,7,4,2,0,2,High,0,Better,High,No
1,247,Research & Development,Research Scientist,Female,34,Single,College,Medical,Travel_Rarely,27,High,1,Medium,2311,15,0,No,2,9,3,2,1,2,Very High,3,Better,Very High,No
1,248,Sales,Sales Representative,Female,41,Single,College,Marketing,Travel_Rarely,20,High,1,Medium,3140,11,0,Yes,1,4,4,3,0,2,Medium,5,Good,High,Yes
1,249,Research & Development,Laboratory Technician,Male,50,Married,Bachelor,Medical,Travel_Rarely,1,Medium,1,High,3690,15,1,No,2,5,3,2,0,2,High,2,Good,Very High,No
1,250,Research & Development,Manufacturing Director,Female,53,Divorced,College,Medical,Travel_Rarely,13,Very High,2,Low,4450,11,2,No,1,5,4,2,1,3,Very High,3,Better,High,No
1,252,Research & Development,Research Scientist,Female,33,Married,Bachelor,Medical,Travel_Rarely,14,High,1,Medium,2756,13,1,No,1,8,8,7,1,6,Very High,5,Better,Very High,No
1,253,Research & Development,Manager,Female,40,Married,Below College,Medical,Travel_Rarely,4,High,5,High,19033,14,1,No,1,21,20,8,9,9,Very High,2,Better,Medium,No
1,254,Research & Development,Research Director,Male,55,Single,Master,Medical,Travel_Rarely,14,Very High,5,Medium,18722,11,0,No,8,36,24,15,2,15,High,3,Better,Very High,No
1,256,Research & Development,Manufacturing Director,Male,34,Married,Below College,Life Sciences,Travel_Frequently,2,Medium,2,High,9547,17,0,No,1,10,10,9,1,9,Very High,2,Good,High,No
1,258,Research & Development,Healthcare Representative,Female,51,Single,Bachelor,Medical,Travel_Rarely,3,High,4,Medium,13734,18,0,No,3,21,7,7,1,0,Very High,6,Better,High,No
1,259,Research & Development,Manager,Male,52,Married,Master,Life Sciences,Travel_Rarely,1,Medium,5,High,19999,14,1,No,0,34,33,18,11,9,High,5,Better,Low,No
1,260,Research & Development,Research Scientist,Female,27,Single,Bachelor,Medical,Travel_Rarely,9,High,1,Medium,2279,16,0,No,1,7,7,7,0,3,Very High,2,Good,Very High,No
1,261,Research & Development,Manufacturing Director,Male,35,Married,College,Life Sciences,Travel_Rarely,23,Medium,2,High,5916,13,0,Yes,3,8,1,0,0,1,Medium,1,Better,Low,Yes
1,262,Research & Development,Research Scientist,Male,43,Divorced,Bachelor,Medical,Non-Travel,7,Very High,1,Very High,2089,14,3,No,4,7,5,4,2,2,Very High,3,Best,Very High,No
1,264,Research & Development,Manager,Male,45,Married,College,Medical,Non-Travel,2,Medium,4,Very High,16792,23,1,No,9,22,20,8,11,8,Low,1,Better,Very High,No
1,267,Research & Development,Research Scientist,Male,37,Married,Bachelor,Life Sciences,Travel_Rarely,21,Very High,1,Low,3564,12,1,Yes,1,8,8,7,1,7,Medium,3,Good,Low,No
1,269,Research & Development,Laboratory Technician,Female,35,Single,Bachelor,Medical,Travel_Frequently,2,High,2,Medium,4425,11,0,No,5,10,6,2,1,2,Medium,5,Better,Very High,No
1,270,Research & Development,Manufacturing Director,Female,42,Divorced,College,Medical,Non-Travel,21,High,2,High,5265,16,1,No,2,11,5,3,0,2,High,5,Better,Medium,No
1,271,Research & Development,Manufacturing Director,Male,38,Married,Master,Life Sciences,Travel_Rarely,2,High,2,High,6553,14,0,No,9,14,1,0,0,0,Very High,3,Better,Medium,No
1,273,Research & Development,Manufacturing Director,Male,38,Married,Bachelor,Technical Degree,Travel_Rarely,29,High,2,Very High,6261,18,1,No,3,9,7,7,1,7,Very High,3,Bad,Low,No
1,274,Research & Development,Manufacturing Director,Male,27,Married,Below College,Technical Degree,Travel_Frequently,1,Medium,2,Low,4298,19,1,No,5,6,2,2,2,0,High,1,Better,High,No
1,275,Research & Development,Manufacturing Director,Male,49,Divorced,Master,Life Sciences,Non-Travel,18,High,2,Very High,6804,15,2,Yes,1,7,7,7,1,7,Very High,0,Better,Low,No
1,277,Research & Development,Research Scientist,Male,34,Divorced,Master,Medical,Travel_Frequently,10,High,1,High,3815,17,1,Yes,1,5,5,3,2,0,Very High,4,Best,Very High,No
1,281,Research & Development,Laboratory Technician,Male,40,Married,College,Medical,Travel_Rarely,19,High,2,Very High,2741,15,1,Yes,8,15,7,2,3,7,High,2,Best,High,No
1,282,Research & Development,Healthcare Representative,Male,38,Married,Below College,Medical,Travel_Rarely,29,High,2,Low,6673,19,0,Yes,7,17,1,0,0,0,Medium,2,Better,Medium,Yes
1,283,Sales,Sales Executive,Female,29,Married,Bachelor,Marketing,Travel_Rarely,27,High,3,Very High,7639,13,3,No,1,10,10,4,1,9,Medium,3,Good,Medium,Yes
1,284,Research & Development,Research Scientist,Male,22,Divorced,Bachelor,Life Sciences,Travel_Rarely,5,Very High,1,Medium,2328,16,1,Yes,1,4,4,2,2,2,Very High,2,Good,Low,No
1,286,Research & Development,Laboratory Technician,Female,36,Single,Below College,Medical,Travel_Frequently,18,High,1,Very High,2153,13,0,No,1,8,8,1,1,7,Medium,2,Better,Low,No
1,287,Research & Development,Healthcare Representative,Male,40,Married,Doctor,Life Sciences,Non-Travel,9,Medium,2,Very High,4876,14,1,No,9,5,3,2,0,2,Very High,5,Bad,Very High,No
1,288,Research & Development,Healthcare Representative,Male,46,Divorced,Master,Medical,Travel_Rarely,1,High,3,Low,9396,16,1,No,7,17,4,2,0,3,Very High,3,Better,High,No
1,291,Sales,Sales Executive,Male,32,Married,Master,Medical,Travel_Rarely,4,Low,3,Very High,10400,11,0,No,1,14,14,8,9,8,Very High,2,Good,Medium,Yes
1,292,Research & Development,Manufacturing Director,Male,30,Single,Below College,Life Sciences,Non-Travel,1,Medium,3,High,8474,22,0,No,1,12,11,8,5,8,High,2,Better,High,No
1,293,Sales,Sales Executive,Female,27,Single,Bachelor,Life Sciences,Travel_Frequently,20,High,2,High,9981,14,0,No,1,7,7,7,0,7,Very High,2,Better,Very High,No
1,296,Research & Development,Research Director,Male,51,Married,Master,Life Sciences,Travel_Rarely,8,Medium,3,Medium,12490,16,2,No,5,16,10,9,4,7,Medium,5,Bad,Very High,No
1,297,Research & Development,Research Scientist,Female,30,Single,Bachelor,Technical Degree,Travel_Rarely,3,High,1,Low,2657,11,0,Yes,5,8,5,2,0,4,Very High,5,Better,Medium,Yes
1,298,Sales,Manager,Female,41,Single,Bachelor,Life Sciences,Travel_Rarely,6,High,3,Very High,13591,18,0,Yes,3,16,1,0,0,0,Very High,3,Better,High,No
1,299,Sales,Sales Executive,Female,30,Single,Master,Marketing,Travel_Frequently,26,Medium,2,Low,6696,15,0,No,5,9,6,3,0,1,High,5,Good,Medium,Yes
1,300,Research & Development,Research Scientist,Male,29,Single,Bachelor,Technical Degree,Travel_Rarely,1,High,1,High,2058,14,0,No,0,7,6,2,1,5,High,1,Good,Very High,Yes
1,302,Sales,Sales Executive,Female,45,Single,Bachelor,Medical,Non-Travel,6,Medium,3,Very High,8865,12,0,No,6,23,19,7,12,8,Very High,2,Better,Very High,No
1,303,Sales,Sales Executive,Female,54,Married,Bachelor,Marketing,Travel_Rarely,3,High,2,Low,5940,14,1,No,2,16,6,2,0,5,Very High,4,Better,Very High,No
1,304,Research & Development,Laboratory Technician,Male,36,Single,College,Life Sciences,Travel_Rarely,5,High,2,Medium,5914,16,0,No,8,16,13,11,3,7,Very High,3,Best,Very High,No
1,305,Research & Development,Research Scientist,Female,33,Married,Master,Medical,Travel_Rarely,4,Medium,1,Medium,2622,21,0,No,6,7,3,2,1,1,High,3,Better,Very High,No
1,306,Research & Development,Research Director,Male,37,Divorced,Bachelor,Other,Travel_Frequently,11,High,3,Very High,12185,14,3,Yes,1,10,10,8,0,7,Medium,1,Better,High,No
1,307,Sales,Sales Executive,Male,38,Divorced,Bachelor,Life Sciences,Travel_Rarely,3,High,3,High,10609,12,2,No,0,17,16,10,5,13,Low,6,Good,High,No
1,308,Research & Development,Manufacturing Director,Male,31,Married,Master,Medical,Non-Travel,1,Low,2,High,4345,12,1,No,0,6,5,4,1,4,High,2,Better,Very High,No
1,309,Research & Development,Research Scientist,Male,59,Married,Bachelor,Life Sciences,Travel_Rarely,3,Medium,1,Very High,2177,17,1,No,3,7,1,0,0,0,High,6,Better,Low,No
1,311,Sales,Sales Representative,Male,37,Divorced,Master,Marketing,Travel_Frequently,4,High,1,Very High,2793,17,1,No,4,13,9,8,5,8,Low,2,Better,High,No
1,312,Sales,Sales Executive,Female,29,Married,Below College,Medical,Travel_Frequently,1,High,3,Very High,7918,14,1,No,1,11,11,10,4,1,Medium,5,Better,Very High,No
1,314,Sales,Sales Executive,Female,35,Single,Bachelor,Marketing,Travel_Frequently,1,High,3,High,8789,14,0,No,1,10,10,7,0,8,High,3,Best,Low,No
1,315,Research & Development,Research Scientist,Male,29,Single,Below College,Medical,Travel_Rarely,18,Medium,1,Very High,2389,13,0,Yes,1,4,4,3,0,1,High,3,Good,High,Yes
1,316,Research & Development,Laboratory Technician,Female,52,Single,Bachelor,Life Sciences,Travel_Rarely,2,Medium,1,Very High,3212,15,0,No,7,6,2,2,2,2,High,3,Good,Medium,No
1,319,Research & Development,Manager,Male,42,Married,College,Technical Degree,Travel_Rarely,4,High,5,Very High,19232,11,0,No,1,22,22,17,11,15,High,3,Better,Very High,No
1,321,Human Resources,Human Resources,Male,59,Married,College,Medical,Travel_Rarely,6,High,1,High,2267,17,0,No,8,7,2,2,2,2,Medium,2,Good,Very High,No
1,323,Sales,Manager,Female,50,Divorced,Master,Medical,Travel_Rarely,1,High,5,Very High,19517,11,1,No,3,32,7,0,0,6,Very High,3,Good,High,No
1,325,Research & Development,Laboratory Technician,Male,33,Married,Bachelor,Medical,Travel_Rarely,14,High,1,Very High,2436,13,1,Yes,5,8,5,4,0,4,High,2,Bad,High,Yes
1,327,Sales,Manager,Female,43,Married,Bachelor,Marketing,Travel_Rarely,16,High,4,Very High,16064,22,1,Yes,5,22,17,13,1,9,Very High,3,Better,High,No
1,328,Research & Development,Laboratory Technician,Female,33,Married,College,Life Sciences,Travel_Rarely,2,High,1,Low,2707,11,0,No,7,13,9,7,1,7,Low,3,Bad,Low,Yes
1,329,Sales,Manager,Male,52,Single,Master,Life Sciences,Non-Travel,2,Medium,5,High,19068,18,0,Yes,1,33,33,7,15,12,Low,2,Best,Very High,No
1,330,Sales,Sales Representative,Female,32,Married,College,Life Sciences,Travel_Rarely,4,High,1,Medium,3931,11,1,No,2,6,4,3,1,2,High,5,Better,Low,No
1,331,Research & Development,Laboratory Technician,Male,32,Single,Bachelor,Life Sciences,Travel_Rarely,1,Medium,1,High,3730,14,0,Yes,0,4,3,2,1,2,Very High,2,Bad,Low,Yes
1,332,Research & Development,Laboratory Technician,Female,39,Divorced,Master,Medical,Travel_Rarely,1,High,1,High,2232,14,3,No,7,7,3,2,1,2,High,1,Better,High,No
1,333,Sales,Sales Executive,Male,32,Married,Master,Marketing,Non-Travel,26,High,2,Very High,4465,18,0,No,0,4,3,2,2,2,High,2,Better,Low,No
1,334,Research & Development,Research Scientist,Male,41,Divorced,College,Life Sciences,Travel_Rarely,19,High,2,Low,3072,16,2,No,2,17,1,0,0,0,High,2,Good,Low,No
1,335,Research & Development,Research Scientist,Male,40,Divorced,College,Technical Degree,Travel_Rarely,24,High,2,Very High,3319,17,2,No,1,9,9,8,4,7,Low,3,Better,Low,No
1,336,Research & Development,Manager,Male,45,Married,Bachelor,Other,Travel_Rarely,1,Very High,5,Very High,19202,11,1,No,0,25,24,0,1,7,High,2,Better,High,No
1,337,Research & Development,Research Director,Male,31,Divorced,Master,Medical,Travel_Frequently,3,High,3,High,13675,12,1,No,9,9,2,2,2,2,Medium,3,Better,Low,No
1,338,Research & Development,Research Scientist,Female,33,Married,Master,Life Sciences,Travel_Rarely,5,Medium,1,Very High,2911,13,1,No,1,2,2,2,0,2,High,2,Good,High,No
1,339,Research & Development,Manufacturing Director,Male,34,Married,Master,Life Sciences,Travel_Rarely,2,Medium,2,Low,5957,13,1,No,6,13,11,9,5,9,Very High,3,Better,Medium,No
1,340,Research & Development,Research Scientist,Female,37,Married,College,Medical,Travel_Rarely,1,Medium,1,Low,3920,14,1,No,2,17,3,1,0,2,High,2,Good,Low,No
1,341,Research & Development,Manufacturing Director,Male,45,Married,Master,Life Sciences,Travel_Frequently,7,Very High,2,High,6434,17,1,No,4,9,3,2,0,2,Low,1,Better,Very High,No
1,342,Research & Development,Manufacturing Director,Male,37,Divorced,Bachelor,Medical,Travel_Frequently,10,High,3,High,10048,11,2,No,6,17,1,0,0,0,Low,5,Bad,Low,Yes
1,343,Research & Development,Healthcare Representative,Female,39,Single,Master,Technical Degree,Travel_Frequently,2,High,3,High,10938,25,0,No,0,20,19,6,11,8,High,1,Better,Very High,No
1,346,Research & Development,Research Scientist,Male,29,Single,Bachelor,Life Sciences,Travel_Rarely,15,High,1,Very High,2340,19,0,No,1,6,6,5,1,5,High,1,Better,Low,No
1,347,Research & Development,Research Scientist,Female,42,Single,College,Life Sciences,Travel_Rarely,17,Very High,2,Low,6545,13,0,Yes,3,10,3,2,0,2,Very High,1,Better,High,No
1,349,Sales,Sales Executive,Male,29,Divorced,College,Marketing,Travel_Rarely,20,High,2,Very High,6931,14,1,No,2,10,3,2,0,2,Very High,2,Better,Very High,No
1,350,Research & Development,Manufacturing Director,Female,25,Married,Bachelor,Life Sciences,Travel_Rarely,1,High,2,High,4898,12,2,No,0,5,4,2,1,2,Low,3,Better,Very High,No
1,351,Research & Development,Laboratory Technician,Female,42,Divorced,Bachelor,Medical,Travel_Rarely,2,Medium,1,Low,2593,11,1,Yes,0,10,9,6,7,8,Very High,4,Better,High,No
1,352,Research & Development,Research Director,Male,40,Divorced,College,Medical,Travel_Rarely,2,High,5,High,19436,19,1,No,0,22,21,7,3,9,Low,5,Better,Very High,No
1,353,Research & Development,Research Scientist,Male,51,Married,Bachelor,Life Sciences,Travel_Rarely,1,High,1,Very High,2723,11,0,No,1,1,1,0,0,0,High,0,Good,Medium,No
1,355,Research & Development,Laboratory Technician,Male,31,Single,College,Medical,Travel_Frequently,29,Medium,1,Medium,3479,11,0,No,0,6,5,4,1,4,High,2,Bad,Low,Yes
1,359,Research & Development,Laboratory Technician,Male,32,Married,Bachelor,Life Sciences,Travel_Frequently,7,Very High,1,Medium,2794,20,0,No,1,5,5,1,0,3,Medium,3,Bad,High,No
1,361,Sales,Sales Executive,Male,38,Married,College,Life Sciences,Non-Travel,2,Medium,2,Very High,5249,18,1,No,3,13,8,7,7,5,Very High,0,Better,Very High,No
1,362,Research & Development,Laboratory Technician,Male,32,Single,Below College,Technical Degree,Travel_Rarely,2,Medium,2,Low,2176,13,0,No,4,9,6,2,0,4,Very High,5,Better,Very High,No
1,363,Sales,Manager,Female,46,Married,Bachelor,Technical Degree,Travel_Rarely,2,Low,4,Medium,16872,12,1,Yes,3,28,7,7,7,7,High,2,Good,Medium,No
1,364,Research & Development,Laboratory Technician,Male,28,Single,Master,Life Sciences,Travel_Rarely,2,High,1,High,3485,11,0,No,2,5,0,0,0,0,Low,5,Bad,Low,Yes
1,366,Sales,Sales Executive,Male,29,Married,Bachelor,Medical,Travel_Rarely,2,Medium,2,Medium,6644,19,2,No,2,10,0,0,0,0,Low,2,Better,Medium,No
1,367,Research & Development,Healthcare Representative,Male,31,Married,Bachelor,Medical,Travel_Rarely,23,Medium,2,Very High,5582,21,1,No,0,10,9,0,7,8,Medium,2,Better,Medium,No
1,369,Research & Development,Healthcare Representative,Male,25,Divorced,College,Life Sciences,Non-Travel,5,Very High,2,Low,4000,12,2,No,1,6,6,3,1,5,Medium,2,Better,Very High,No
1,372,Research & Development,Healthcare Representative,Male,45,Married,College,Medical,Travel_Rarely,20,High,4,Very High,13496,14,0,Yes,0,21,20,7,4,10,High,2,Better,Medium,No
1,373,Research & Development,Laboratory Technician,Male,36,Married,Bachelor,Life Sciences,Travel_Rarely,6,High,1,Very High,3210,11,1,No,0,16,15,13,10,11,Very High,4,Better,High,No
1,374,Research & Development,Manager,Male,55,Single,Bachelor,Medical,Travel_Rarely,1,High,5,Low,19045,14,0,Yes,0,37,36,10,4,13,Very High,2,Better,High,No
1,376,Research & Development,Manager,Male,47,Married,Master,Life Sciences,Non-Travel,29,High,3,Medium,11849,12,1,Yes,1,10,10,7,9,9,Low,2,Bad,Low,Yes
1,377,Research & Development,Research Scientist,Male,28,Married,Bachelor,Medical,Travel_Rarely,9,High,1,Very High,2070,23,1,No,1,5,5,2,0,4,Very High,3,Good,Very High,No
